Date,Wind Speed,Wind Direction,City,ICAO
23/09/2010,29.54664384,111.4757687,Sialkot,SIAL
23/09/2010,18.5131692,68.54905338,Lahore,LAHO
23/09/2010,7.697070356,193.5283573,Rawalpindi,RAWA
23/09/2010,27.74406245,160.6076624,Quetta,QUET
23/09/2010,9.17586263,163.8067712,Gwadar,GWAD
23/09/2010,26.8388255,294.0403602,Peshawar,PESH
23/09/2010,27.45986074,229.5548971,Sukkur,SUKK
23/09/2010,0.108034102,8.09637049,Faisalabad,FAIS
24/09/2010,3.897998235,297.6446099,Multan,MULT
24/09/2010,29.09735626,187.5553253,Islamabad,ISLA
24/09/2010,24.50626567,95.23771347,Gujranwala,GUJR
24/09/2010,5.84428467,259.7389635,Karachi,KARA
24/09/2010,6.264275261,358.9330294,Sialkot,SIAL
24/09/2010,1.604923232,266.3558016,Lahore,LAHO
24/09/2010,23.74657643,322.004401,Rawalpindi,RAWA
24/09/2010,7.701218894,192.853969,Quetta,QUET
24/09/2010,8.27017706,327.7951397,Gwadar,GWAD
24/09/2010,4.083791772,160.9761327,Peshawar,PESH
24/09/2010,10.04005055,333.3628581,Sukkur,SUKK
24/09/2010,26.26174825,652.6587009,Faisalabad,FAIS
25/09/2010,4.994094914,174.9259538,Multan,MULT
25/09/2010,25.11843146,137.4778471,Islamabad,ISLA
25/09/2010,29.74385488,80.93429226,Gujranwala,GUJR
25/09/2010,8.155137018,181.4169488,Karachi,KARA
25/09/2010,21.82014314,238.5177097,Sialkot,SIAL
25/09/2010,3.97700248,127.8390403,Lahore,LAHO
25/09/2010,8.213395057,208.9561453,Rawalpindi,RAWA
25/09/2010,25.12232154,8.373234701,Quetta,QUET
25/09/2010,232.5142289,114.2618937,Gwadar,GWAD
25/09/2010,16.05566194,154.2256389,Peshawar,PESH
25/09/2010,11.50321018,248.0132137,Sukkur,SUKK
25/09/2010,0.487110714,327.6445246,Faisalabad,FAIS
26/09/2010,9.05922807,237.1536352,Multan,MULT
26/09/2010,24.99266856,93.23219552,Islamabad,ISLA
26/09/2010,28.47359956,177.5368374,Gujranwala,GUJR
26/09/2010,16.38015362,246.5978688,Karachi,KARA
26/09/2010,25.2053368,85.02216262,Sialkot,SIAL
26/09/2010,15.50779917,233.1322382,Lahore,LAHO
26/09/2010,19.44154828,341.3131925,Rawalpindi,RAWA
26/09/2010,22.00219851,959.9229982,Quetta,QUET
26/09/2010,8.12367185,217.737212,Gwadar,GWAD
26/09/2010,9.559856618,237.8425823,Peshawar,PESH
26/09/2010,5.170232707,330.3254633,Sukkur,SUKK
26/09/2010,20.37482486,12.69842077,Faisalabad,FAIS
27/09/2010,23.65440627,154.3718133,Multan,MULT
27/09/2010,3.334780059,215.4397204,Islamabad,ISLA
27/09/2010,11.57311727,243.8751854,Gujranwala,GUJR
27/09/2010,11.73020119,180.5685601,Karachi,KARA
27/09/2010,26.34008718,335.7140539,Sialkot,SIAL
27/09/2010,29.91673418,261.1275451,Lahore,LAHO
27/09/2010,21.17091151,302.669623,Rawalpindi,RAWA
27/09/2010,1.926770842,7.179640267,Quetta,QUET
27/09/2010,4.006897936,326.9019959,Gwadar,GWAD
27/09/2010,28.74089125,120.0905971,Peshawar,PESH
27/09/2010,0.885541199,174.1845277,Sukkur,SUKK
27/09/2010,24.73323141,36.45815077,Faisalabad,FAIS
28/09/2010,9.276479153,54.68748976,Multan,MULT
28/09/2010,4.59802362,150.5297246,Islamabad,ISLA
28/09/2010,27.62366273,8.91455814,Gujranwala,GUJR
28/09/2010,28.12556348,338.351419,Karachi,KARA
28/09/2010,15.53140398,323.0205416,Sialkot,SIAL
28/09/2010,22.08012937,180.9651558,Lahore,LAHO
28/09/2010,7.384561315,902.9860949,Rawalpindi,RAWA
28/09/2010,219.7537432,290.7603336,Quetta,QUET
28/09/2010,11.78481159,142.1239085,Gwadar,GWAD
28/09/2010,13.1144187,47.22904125,Peshawar,PESH
28/09/2010,23.09563639,94.98457587,Sukkur,SUKK
28/09/2010,1.589026425,98.01103278,Faisalabad,FAIS
29/09/2010,24.7574956,278.0330663,Multan,MULT
29/09/2010,6.886770432,223.6810756,Islamabad,ISLA
29/09/2010,27.60292931,112.4211867,Gujranwala,GUJR
29/09/2010,11.96092357,160.5344563,Karachi,KARA
29/09/2010,21.98193454,354.0460819,Sialkot,SIAL
29/09/2010,2.594061534,160.9498907,Lahore,LAHO
29/09/2010,26.33048891,81.24390656,Rawalpindi,RAWA
29/09/2010,7.473831953,211.9332892,Quetta,QUET
29/09/2010,0.858476243,318.0896086,Gwadar,GWAD
29/09/2010,18.63296947,244.7424601,Peshawar,PESH
29/09/2010,8.067127656,321.6690991,Sukkur,SUKK
29/09/2010,23.54055035,287.7974951,Faisalabad,FAIS
30/09/2010,21.30352838,28.35425404,Multan,MULT
30/09/2010,10.1223284,329.7245043,Islamabad,ISLA
30/09/2010,5.370028135,96.0573975,Gujranwala,GUJR
30/09/2010,3.18780711,239.4918716,Karachi,KARA
30/09/2010,2.240752831,10.37017308,Sialkot,SIAL
30/09/2010,18.98712975,93.74613874,Lahore,LAHO
30/09/2010,13.27345408,173.504455,Rawalpindi,RAWA
30/09/2010,15.47724944,99.16070326,Quetta,QUET
30/09/2010,17.64400097,63.51532245,Gwadar,GWAD
30/09/2010,14.45195591,326.465193,Peshawar,PESH
30/09/2010,4.42120657,323.0450175,Sukkur,SUKK
30/09/2010,9.299052452,920.4299607,Faisalabad,FAIS
01/10/2010,9.949415985,207.1836026,Multan,MULT
01/10/2010,1.997657527,1.30453125,Islamabad,ISLA
01/10/2010,16.52898032,308.0829407,Gujranwala,GUJR
01/10/2010,2.107610822,209.5152677,Karachi,KARA
01/10/2010,5.407519748,120.7459325,Sialkot,SIAL
01/10/2010,14.84286351,240.9165265,Lahore,LAHO
01/10/2010,6.435008082,131.4019201,Rawalpindi,RAWA
01/10/2010,3.828727798,122.5515871,Quetta,QUET
01/10/2010,16.29945895,195.9984337,Gwadar,GWAD
01/10/2010,4.36963101,4.74881704,Peshawar,PESH
01/10/2010,0.903423464,7.19932725,Sukkur,SUKK
01/10/2010,9.384855919,264.95631,Faisalabad,FAIS
02/10/2010,5.545412306,925.6031403,Multan,MULT
02/10/2010,22.50801993,317.9405926,Islamabad,ISLA
02/10/2010,12.35993432,165.4440742,Gujranwala,GUJR
02/10/2010,16.11520688,1.023083221,Karachi,KARA
02/10/2010,6.793827294,358.0531202,Sialkot,SIAL
02/10/2010,6.079288064,260.7031299,Lahore,LAHO
02/10/2010,20.7028224,127.14362,Rawalpindi,RAWA
02/10/2010,25.48850125,203.0517792,Quetta,QUET
02/10/2010,14.1192063,121.5474251,Gwadar,GWAD
02/10/2010,16.38564497,157.7706574,Peshawar,PESH
02/10/2010,5.738292543,117.9035604,Sukkur,SUKK
02/10/2010,17.96441278,48.22335077,Faisalabad,FAIS
03/10/2010,10.50043015,7.77472148,Multan,MULT
03/10/2010,4.334758995,334.1372949,Islamabad,ISLA
03/10/2010,5.362264558,2.33647089,Gujranwala,GUJR
03/10/2010,26.37950286,76.15419332,Karachi,KARA
03/10/2010,2.533171292,189.3088275,Sialkot,SIAL
03/10/2010,3.435618188,315.3054531,Lahore,LAHO
03/10/2010,23.50476136,989.3534411,Rawalpindi,RAWA
03/10/2010,25.98963339,245.6893476,Quetta,QUET
03/10/2010,11.58028362,350.5711809,Gwadar,GWAD
03/10/2010,28.72308438,84.06705227,Peshawar,PESH
03/10/2010,5.154137592,215.1583113,Sukkur,SUKK
03/10/2010,3.06003601,339.4149592,Faisalabad,FAIS
04/10/2010,25.05197858,215.7023951,Multan,MULT
04/10/2010,21.71642137,222.7275092,Islamabad,ISLA
04/10/2010,14.8995339,214.7255228,Gujranwala,GUJR
04/10/2010,8.161723263,342.6556013,Karachi,KARA
04/10/2010,5.875973579,327.1603328,Sialkot,SIAL
04/10/2010,6.657211299,265.2290901,Lahore,LAHO
04/10/2010,6.001885676,166.788958,Rawalpindi,RAWA
04/10/2010,13.86241702,265.4665636,Quetta,QUET
04/10/2010,28.02276827,185.0369913,Gwadar,GWAD
04/10/2010,29.89062452,187.0628757,Peshawar,PESH
04/10/2010,195.3731323,147.9929581,Sukkur,SUKK
04/10/2010,20.63160097,55.89769576,Faisalabad,FAIS
05/10/2010,17.71299757,248.1079679,Multan,MULT
05/10/2010,27.8830909,230.8546845,Islamabad,ISLA
05/10/2010,238.3412108,229.9022465,Gujranwala,GUJR
05/10/2010,260.7835075,170.1096448,Karachi,KARA
05/10/2010,9.023510115,5.45970007,Sialkot,SIAL
05/10/2010,0.61068052,65.46434201,Lahore,LAHO
05/10/2010,157.0326357,268.3526669,Rawalpindi,RAWA
05/10/2010,24.42154032,212.1360461,Quetta,QUET
05/10/2010,4.480435631,869.6853349,Gwadar,GWAD
05/10/2010,19.50959408,327.594333,Peshawar,PESH
05/10/2010,22.77171712,1.14450613,Sukkur,SUKK
05/10/2010,13.0795693,21.5483365,Faisalabad,FAIS
06/10/2010,10.48801955,351.7076169,Multan,MULT
06/10/2010,27.93516931,341.3129293,Islamabad,ISLA
06/10/2010,21.82958334,122.7216239,Gujranwala,GUJR
06/10/2010,4.923873646,264.921326,Karachi,KARA
06/10/2010,13.36141732,8.33716017,Sialkot,SIAL
06/10/2010,135.5372774,98.7863377,Lahore,LAHO
06/10/2010,0.89908122,66.5507153,Rawalpindi,RAWA
06/10/2010,25.1512708,46.31885498,Quetta,QUET
06/10/2010,0.446737881,337.4232888,Gwadar,GWAD
06/10/2010,19.65022047,302.9134387,Peshawar,PESH
06/10/2010,29.1100911,330.1360144,Sukkur,SUKK
06/10/2010,21.59751016,84.42962885,Faisalabad,FAIS
07/10/2010,24.9082914,69.32754556,Multan,MULT
07/10/2010,4.819551094,226.5509373,Islamabad,ISLA
07/10/2010,26.81386732,141.1163716,Gujranwala,GUJR
07/10/2010,6.596921901,177.8780133,Karachi,KARA
07/10/2010,9.116084402,288.6943446,Sialkot,SIAL
07/10/2010,22.17752042,3.481832039,Lahore,LAHO
07/10/2010,19.55941292,153.0836295,Rawalpindi,RAWA
07/10/2010,3.37192724,51.7515499,Quetta,QUET
07/10/2010,1.194894338,183.3752896,Gwadar,GWAD
07/10/2010,10.15534917,1.34003602,Peshawar,PESH
07/10/2010,16.04209806,18.46411746,Sukkur,SUKK
07/10/2010,28.56767257,101.1139919,Faisalabad,FAIS
08/10/2010,18.72417699,5.81667376,Multan,MULT
08/10/2010,12.08949616,278.8933483,Islamabad,ISLA
08/10/2010,22.77391848,214.6518832,Gujranwala,GUJR
08/10/2010,17.50889835,218.8445503,Karachi,KARA
08/10/2010,5.666320163,3.63119689,Sialkot,SIAL
08/10/2010,28.52936608,315.3664205,Lahore,LAHO
08/10/2010,23.40402227,306.4463071,Rawalpindi,RAWA
08/10/2010,23.92387266,108.3186737,Quetta,QUET
08/10/2010,20.18777347,87.53646251,Gwadar,GWAD
08/10/2010,24.51252491,145.8837598,Peshawar,PESH
08/10/2010,7.249110439,49.70554827,Sukkur,SUKK
08/10/2010,5.898116699,344.7592606,Faisalabad,FAIS
09/10/2010,29.09325016,174.7489469,Multan,MULT
09/10/2010,4.337589103,211.2822359,Islamabad,ISLA
09/10/2010,7.01728445,287.8869924,Gujranwala,GUJR
09/10/2010,25.95793255,309.1671017,Karachi,KARA
09/10/2010,4.34810041,110.9762188,Sialkot,SIAL
09/10/2010,19.13573165,205.7610713,Lahore,LAHO
09/10/2010,21.36153403,255.5431984,Rawalpindi,RAWA
09/10/2010,28.61722418,5.437688815,Quetta,QUET
09/10/2010,24.49489582,18.72778202,Gwadar,GWAD
09/10/2010,12.12736098,248.0201909,Peshawar,PESH
09/10/2010,13.61384618,160.8117145,Sukkur,SUKK
09/10/2010,10.09154659,17.55270145,Faisalabad,FAIS
10/10/2010,8.041629642,268.579386,Multan,MULT
10/10/2010,13.74741115,236.2983874,Islamabad,ISLA
10/10/2010,29.20103119,316.5483398,Gujranwala,GUJR
10/10/2010,3.042445119,38.29786928,Karachi,KARA
10/10/2010,14.13652673,88.00047909,Sialkot,SIAL
10/10/2010,25.11285871,23.24991568,Lahore,LAHO
10/10/2010,3.847216133,72.66599209,Rawalpindi,RAWA
10/10/2010,29.82511609,160.0746616,Quetta,QUET
10/10/2010,29.54176534,304.1509076,Gwadar,GWAD
10/10/2010,4.303818279,844.1722635,Peshawar,PESH
10/10/2010,21.86867699,632.6531357,Sukkur,SUKK
10/10/2010,7.755362094,79.11999065,Faisalabad,FAIS
11/10/2010,22.48496048,195.0189384,Multan,MULT
11/10/2010,10.68466154,694.2334501,Islamabad,ISLA
11/10/2010,29.8132177,247.9841757,Gujranwala,GUJR
11/10/2010,18.9829278,206.0271032,Karachi,KARA
11/10/2010,4.55857148,79.97159273,Sialkot,SIAL
11/10/2010,25.20566251,3.19128941,Lahore,LAHO
11/10/2010,22.38429806,145.2451725,Rawalpindi,RAWA
11/10/2010,19.6968213,175.0482707,Quetta,QUET
11/10/2010,20.45425409,220.8826531,Gwadar,GWAD
11/10/2010,29.93647456,4.805030012,Peshawar,PESH
11/10/2010,23.19938353,342.8555287,Sukkur,SUKK
11/10/2010,1.6517323,94.34171912,Faisalabad,FAIS
12/10/2010,7.908364863,82.23315267,Multan,MULT
12/10/2010,26.59491674,205.1042791,Islamabad,ISLA
12/10/2010,15.75092516,213.0776454,Gujranwala,GUJR
12/10/2010,1.352321423,326.1854141,Karachi,KARA
12/10/2010,14.73652874,269.6471593,Sialkot,SIAL
12/10/2010,7.874161095,35.6864532,Lahore,LAHO
12/10/2010,5.175097058,310.2377589,Rawalpindi,RAWA
12/10/2010,1.947207936,144.320678,Quetta,QUET
12/10/2010,2.111839364,110.9130967,Gwadar,GWAD
12/10/2010,9.491370788,509.6922162,Peshawar,PESH
12/10/2010,0.547752273,330.1794626,Sukkur,SUKK
12/10/2010,15.40570893,127.8147067,Faisalabad,FAIS
13/10/2010,15.72916799,245.532095,Multan,MULT
13/10/2010,1.234512146,181.1439867,Islamabad,ISLA
13/10/2010,9.093075488,291.4503222,Gujranwala,GUJR
13/10/2010,6.293385161,267.7876114,Karachi,KARA
13/10/2010,26.80451933,346.925128,Sialkot,SIAL
13/10/2010,6.370288232,144.7579085,Lahore,LAHO
13/10/2010,4.943431486,353.9847012,Rawalpindi,RAWA
13/10/2010,21.52520862,226.4047927,Quetta,QUET
13/10/2010,12.58482295,103.6622652,Gwadar,GWAD
13/10/2010,11.62186614,264.0894888,Peshawar,PESH
13/10/2010,15.93818626,47.7571874,Sukkur,SUKK
13/10/2010,25.2873362,3.6597253,Faisalabad,FAIS
14/10/2010,5.050392224,244.8558959,Multan,MULT
14/10/2010,2.628041919,926.1821282,Islamabad,ISLA
14/10/2010,24.4461753,195.9724194,Gujranwala,GUJR
14/10/2010,204.9695614,173.5938691,Karachi,KARA
14/10/2010,2.247951319,354.108483,Sialkot,SIAL
14/10/2010,26.64577509,64.64190874,Lahore,LAHO
14/10/2010,24.32158991,178.8201499,Rawalpindi,RAWA
14/10/2010,24.30490596,12.80560068,Quetta,QUET
14/10/2010,25.75392702,98.72642673,Gwadar,GWAD
14/10/2010,3.10201048,302.438994,Peshawar,PESH
14/10/2010,3.835295317,284.5211923,Sukkur,SUKK
14/10/2010,15.53897937,42.70880495,Faisalabad,FAIS
15/10/2010,2.477740762,137.8090837,Multan,MULT
15/10/2010,29.49499618,40.24856109,Islamabad,ISLA
15/10/2010,11.53345997,139.4187805,Gujranwala,GUJR
15/10/2010,15.14098501,295.4891558,Karachi,KARA
15/10/2010,12.38825332,64.34769249,Sialkot,SIAL
15/10/2010,8.022655263,703.0045383,Lahore,LAHO
15/10/2010,19.88978905,28.7978985,Rawalpindi,RAWA
15/10/2010,10.35205628,207.5187567,Quetta,QUET
15/10/2010,1.248467525,63.92245408,Gwadar,GWAD
15/10/2010,10.76573661,74.67760847,Peshawar,PESH
15/10/2010,9.304426001,292.9088802,Sukkur,SUKK
15/10/2010,2.98456153,103.2306666,Faisalabad,FAIS
16/10/2010,27.85949408,735.45426,Multan,MULT
16/10/2010,14.43180821,206.450169,Islamabad,ISLA
16/10/2010,13.47842391,355.9207122,Gujranwala,GUJR
16/10/2010,11.35954018,184.3854287,Karachi,KARA
16/10/2010,9.0914336,31.79511329,Sialkot,SIAL
16/10/2010,7.857494865,86.5630973,Lahore,LAHO
16/10/2010,17.62268757,214.6004177,Rawalpindi,RAWA
16/10/2010,11.89334815,100.3697137,Quetta,QUET
16/10/2010,12.95121197,32.61512214,Gwadar,GWAD
16/10/2010,24.27882437,724.7526541,Peshawar,PESH
16/10/2010,11.053494,4.07089937,Sukkur,SUKK
16/10/2010,28.64788885,828.9969988,Faisalabad,FAIS
17/10/2010,16.61962573,188.607434,Multan,MULT
17/10/2010,2.332095399,154.4867186,Islamabad,ISLA
17/10/2010,5.099182722,160.6265442,Gujranwala,GUJR
17/10/2010,271.5195932,4.89321146,Karachi,KARA
17/10/2010,8.140703871,307.7407159,Sialkot,SIAL
17/10/2010,24.19680554,282.5941084,Lahore,LAHO
17/10/2010,1.272339881,85.95585641,Rawalpindi,RAWA
17/10/2010,25.32884397,348.701495,Quetta,QUET
17/10/2010,181.4620043,143.6265834,Gwadar,GWAD
17/10/2010,9.413318017,199.1111384,Peshawar,PESH
17/10/2010,12.20316704,49.81885933,Sukkur,SUKK
17/10/2010,2.720911142,351.9989623,Faisalabad,FAIS
18/10/2010,9.196510606,171.8132949,Multan,MULT
18/10/2010,23.20810862,33.9031292,Islamabad,ISLA
18/10/2010,4.782432171,53.19589562,Gujranwala,GUJR
18/10/2010,17.02075277,47.28390917,Karachi,KARA
18/10/2010,8.263950419,137.7659796,Sialkot,SIAL
18/10/2010,16.39477647,315.5382823,Lahore,LAHO
18/10/2010,0.978714163,352.5806274,Rawalpindi,RAWA
18/10/2010,4.019225878,242.3559509,Quetta,QUET
18/10/2010,9.341267127,21.32164017,Gwadar,GWAD
18/10/2010,16.48981833,17.47211177,Peshawar,PESH
18/10/2010,11.11309091,124.9513103,Sukkur,SUKK
18/10/2010,0.263648428,65.50251695,Faisalabad,FAIS
19/10/2010,26.78773102,78.23387222,Multan,MULT
19/10/2010,2.017528352,231.4308132,Islamabad,ISLA
19/10/2010,9.022249794,306.0462737,Gujranwala,GUJR
19/10/2010,16.69664532,179.7547264,Karachi,KARA
19/10/2010,29.8893797,7.78459173,Sialkot,SIAL
19/10/2010,25.32197639,227.5485332,Lahore,LAHO
19/10/2010,3.904298438,299.6676523,Rawalpindi,RAWA
19/10/2010,9.414494511,94.27171443,Quetta,QUET
19/10/2010,7.413887846,179.5218429,Gwadar,GWAD
19/10/2010,291.2820351,87.85088634,Peshawar,PESH
19/10/2010,6.446938492,16.82147423,Sukkur,SUKK
19/10/2010,27.27415015,335.4978216,Faisalabad,FAIS
20/10/2010,8.133365787,161.3144165,Multan,MULT
20/10/2010,24.78495482,52.85873147,Islamabad,ISLA
20/10/2010,1.967427824,6.19629358,Gujranwala,GUJR
20/10/2010,11.2934527,6.04965356,Karachi,KARA
20/10/2010,17.36203385,212.5079497,Sialkot,SIAL
20/10/2010,18.29254893,27.80133215,Lahore,LAHO
20/10/2010,23.31097432,358.2111842,Rawalpindi,RAWA
20/10/2010,162.7456433,2.12833223,Quetta,QUET
20/10/2010,24.95569297,2.134475556,Gwadar,GWAD
20/10/2010,17.9989599,55.54331676,Peshawar,PESH
20/10/2010,16.18690042,196.0836925,Sukkur,SUKK
20/10/2010,9.021084807,83.50819059,Faisalabad,FAIS
21/10/2010,7.387451957,36.98325669,Multan,MULT
21/10/2010,10.20946213,123.0423362,Islamabad,ISLA
21/10/2010,22.44955153,150.3041796,Gujranwala,GUJR
21/10/2010,15.56016686,74.21718007,Karachi,KARA
21/10/2010,15.23910473,41.66453137,Sialkot,SIAL
21/10/2010,6.409139686,307.3216999,Lahore,LAHO
21/10/2010,18.31431048,23.23332303,Rawalpindi,RAWA
21/10/2010,12.85765932,239.969561,Quetta,QUET
21/10/2010,7.81903732,341.5815965,Gwadar,GWAD
21/10/2010,19.92632931,343.0646757,Peshawar,PESH
21/10/2010,9.77514281,281.1111784,Sukkur,SUKK
21/10/2010,3.974157539,162.5067241,Faisalabad,FAIS
22/10/2010,1.586088478,179.0482,Multan,MULT
22/10/2010,11.23148303,221.5216722,Islamabad,ISLA
22/10/2010,0.763896089,3.63137109,Gujranwala,GUJR
22/10/2010,5.701261948,187.3253174,Karachi,KARA
22/10/2010,1.553669711,243.6410662,Sialkot,SIAL
22/10/2010,13.83163296,102.7781971,Lahore,LAHO
22/10/2010,21.35338854,53.16322258,Rawalpindi,RAWA
22/10/2010,4.34628896,355.3208988,Quetta,QUET
22/10/2010,17.23855129,237.4321841,Gwadar,GWAD
22/10/2010,19.03209327,143.8440233,Peshawar,PESH
22/10/2010,13.50314071,253.0802025,Sukkur,SUKK
22/10/2010,6.294029012,240.4263142,Faisalabad,FAIS
23/10/2010,10.08230139,104.0851177,Multan,MULT
23/10/2010,166.7820719,125.4952558,Islamabad,ISLA
23/10/2010,6.7510956,206.2376112,Gujranwala,GUJR
23/10/2010,23.09916369,29.04122218,Karachi,KARA
23/10/2010,4.92343498,170.6007992,Sialkot,SIAL
23/10/2010,2.643714854,217.7661857,Lahore,LAHO
23/10/2010,18.94664907,100.6394552,Rawalpindi,RAWA
23/10/2010,7.429251237,340.5335489,Quetta,QUET
23/10/2010,2.6859255,131.2649068,Gwadar,GWAD
23/10/2010,9.829822989,333.0057994,Peshawar,PESH
23/10/2010,26.77931889,321.66347,Sukkur,SUKK
23/10/2010,25.52300588,268.2340632,Faisalabad,FAIS
24/10/2010,18.90737206,133.0096784,Multan,MULT
24/10/2010,5.069590266,127.8779351,Islamabad,ISLA
24/10/2010,143.3854202,51.18397343,Gujranwala,GUJR
24/10/2010,14.33578046,250.272522,Karachi,KARA
24/10/2010,3.77983642,37.07218481,Sialkot,SIAL
24/10/2010,19.02955909,285.1324829,Lahore,LAHO
24/10/2010,13.34637727,121.2595461,Rawalpindi,RAWA
24/10/2010,9.095501536,54.45128876,Quetta,QUET
24/10/2010,26.32500535,190.1931142,Gwadar,GWAD
24/10/2010,236.4222934,4.462776003,Peshawar,PESH
24/10/2010,11.56473198,111.0813492,Sukkur,SUKK
24/10/2010,5.497857598,180.2709029,Faisalabad,FAIS
25/10/2010,199.4679454,0.254042433,Multan,MULT
25/10/2010,4.655276649,68.51281727,Islamabad,ISLA
25/10/2010,27.25368849,6.92964406,Gujranwala,GUJR
25/10/2010,214.575425,279.6775388,Karachi,KARA
25/10/2010,28.18149384,252.9386223,Sialkot,SIAL
25/10/2010,23.74035967,172.2469497,Lahore,LAHO
25/10/2010,4.743683775,110.330439,Rawalpindi,RAWA
25/10/2010,17.97042625,77.86155111,Quetta,QUET
25/10/2010,13.89790233,27.60966423,Gwadar,GWAD
25/10/2010,29.69979305,48.91600734,Peshawar,PESH
25/10/2010,3.384568249,195.4449764,Sukkur,SUKK
25/10/2010,25.33044372,42.43326994,Faisalabad,FAIS
26/10/2010,15.27033111,148.0458826,Multan,MULT
26/10/2010,12.10615192,59.58589118,Islamabad,ISLA
26/10/2010,28.22131653,535.9589155,Gujranwala,GUJR
26/10/2010,24.77890844,95.79870724,Karachi,KARA
26/10/2010,22.53465335,56.9446183,Sialkot,SIAL
26/10/2010,24.6825655,242.590287,Lahore,LAHO
26/10/2010,7.133128745,190.2049242,Rawalpindi,RAWA
26/10/2010,19.05606784,80.36468305,Quetta,QUET
26/10/2010,3.923455119,327.1375755,Gwadar,GWAD
26/10/2010,13.75700564,269.6656033,Peshawar,PESH
26/10/2010,27.17903167,6.8415191,Sukkur,SUKK
26/10/2010,22.34907871,233.0251811,Faisalabad,FAIS
27/10/2010,6.733825347,148.0073177,Multan,MULT
27/10/2010,27.2041646,354.1977521,Islamabad,ISLA
27/10/2010,13.31928135,61.28722588,Gujranwala,GUJR
27/10/2010,9.718291927,192.8927615,Karachi,KARA
27/10/2010,6.816312672,80.51178137,Sialkot,SIAL
27/10/2010,3.735837289,10.14126965,Lahore,LAHO
27/10/2010,8.023480073,358.2543519,Rawalpindi,RAWA
27/10/2010,14.38961047,251.4070408,Quetta,QUET
27/10/2010,1.41834436,244.2012155,Gwadar,GWAD
27/10/2010,268.8519122,170.8479289,Peshawar,PESH
27/10/2010,22.66808638,6.612071879,Sukkur,SUKK
27/10/2010,21.74285558,221.4326525,Faisalabad,FAIS
28/10/2010,7.83613855,209.5460816,Multan,MULT
28/10/2010,8.448045212,44.5767,Islamabad,ISLA
28/10/2010,13.22429658,313.8472297,Gujranwala,GUJR
28/10/2010,0.297353448,4.95374435,Karachi,KARA
28/10/2010,19.2325516,7.961461957,Sialkot,SIAL
28/10/2010,3.411822112,238.7611661,Lahore,LAHO
28/10/2010,13.95060759,181.5500648,Rawalpindi,RAWA
28/10/2010,6.72758159,129.6704659,Quetta,QUET
28/10/2010,15.73587239,357.8843813,Gwadar,GWAD
28/10/2010,8.680058762,224.9842722,Peshawar,PESH
28/10/2010,21.72700545,69.61435269,Sukkur,SUKK
28/10/2010,6.391653376,74.82572659,Faisalabad,FAIS
29/10/2010,26.36040348,229.1858485,Multan,MULT
29/10/2010,27.52349904,358.3122732,Islamabad,ISLA
29/10/2010,18.77013629,229.0822168,Gujranwala,GUJR
29/10/2010,29.06017029,172.8781554,Karachi,KARA
29/10/2010,122.3464617,176.9494381,Sialkot,SIAL
29/10/2010,21.23863839,818.5692261,Lahore,LAHO
29/10/2010,11.71309717,142.7419849,Rawalpindi,RAWA
29/10/2010,4.729430454,233.7962243,Quetta,QUET
29/10/2010,2.666887425,232.2656732,Gwadar,GWAD
29/10/2010,3.824389786,175.1049467,Peshawar,PESH
29/10/2010,4.263256026,187.8336504,Sukkur,SUKK
29/10/2010,27.50429802,71.36503625,Faisalabad,FAIS
30/10/2010,16.78631445,353.115166,Multan,MULT
30/10/2010,3.63521863,348.3415455,Islamabad,ISLA
30/10/2010,16.20952855,308.5654997,Gujranwala,GUJR
30/10/2010,17.47409536,279.8068705,Karachi,KARA
30/10/2010,5.503916852,264.3439293,Sialkot,SIAL
30/10/2010,5.700240911,252.6901052,Lahore,LAHO
30/10/2010,21.3760301,145.6714108,Rawalpindi,RAWA
30/10/2010,0.9309824,232.4747581,Quetta,QUET
30/10/2010,5.153431679,310.1289093,Gwadar,GWAD
30/10/2010,10.23658697,307.5679538,Peshawar,PESH
30/10/2010,13.95233494,49.6750651,Sukkur,SUKK
30/10/2010,12.88604106,187.4776117,Faisalabad,FAIS
31/10/2010,19.73999911,40.56240338,Multan,MULT
31/10/2010,3.15087526,209.6581549,Islamabad,ISLA
31/10/2010,2.276602789,250.9513212,Gujranwala,GUJR
31/10/2010,7.776638776,109.8368083,Karachi,KARA
31/10/2010,28.14389682,181.3208408,Sialkot,SIAL
31/10/2010,1.855868246,170.7718417,Lahore,LAHO
31/10/2010,0.444677179,6.568785281,Rawalpindi,RAWA
31/10/2010,26.08794258,359.7475174,Quetta,QUET
31/10/2010,6.71194041,8.07692731,Gwadar,GWAD
31/10/2010,13.02942448,199.0972235,Peshawar,PESH
31/10/2010,27.090676,314.2151068,Sukkur,SUKK
31/10/2010,213.7305788,71.92132409,Faisalabad,FAIS
01/11/2010,11.88266981,126.347331,Multan,MULT
01/11/2010,10.5233069,16.5373484,Islamabad,ISLA
01/11/2010,25.45996082,144.4454194,Gujranwala,GUJR
01/11/2010,28.77430254,265.4651185,Karachi,KARA
01/11/2010,12.91745331,55.41176346,Sialkot,SIAL
01/11/2010,11.6302877,317.715163,Lahore,LAHO
01/11/2010,25.07966191,107.660917,Rawalpindi,RAWA
01/11/2010,7.986953662,225.2917182,Quetta,QUET
01/11/2010,11.67279212,270.5495784,Gwadar,GWAD
